indicator,strategy_type,percentile,threshold,horizon,signal_accuracy,signal_count,information_gain,total_days
options_open_interest_put_call_ratio,short,4,0.4236467622024679,120d,1.0,67.0,0.05143040269736088,1675
balance_tether_treasury,long,5,0.0241327,120d,1.0,169.0,0.05072569103592539,2852
balance_bhutan_government,long,91,12886.8571575772,360d,1.0,151.0,0.05062688432043427,1678
txs_count_sum,long,85,87304.4,360d,1.0,215.0,0.04985257014124944,1433
txs_count_distribution,long,85,9700.488888888889,360d,1.0,215.0,0.04985257014124944,1433
inscriptions_size_sum,long,8,698263453.8533334,60d,1.0,81.0,0.04913673979207245,1008
inscriptions_count_sum,long,8,50875.42666666667,60d,1.0,81.0,0.04913673979207245,1008
fee_rate_median,long,85,9570.000000000004,360d,1.0,214.0,0.04908294080620601,1429
supply_balance_1k_10k,long,94,3511920.2709378125,60d,1.0,197.0,0.04878348068266347,3284
balance_bitwise,long,9,24114.3123361848,120d,1.0,56.0,0.048663774598946774,623
cyd_account_based_supply_adjusted,long,6,186.44590677259413,120d,1.0,197.0,0.048164701061906845,3284
dvol_ohlc,long,40,49.456500000000005,360d,1.0,546.0,0.04788111110829871,910
dvol_ohlc,long,40,49.456500000000005,720d,1.0,546.0,0.04788111110829871,910
runes_fee_share,long,60,0.12886271039103353,360d,1.0,206.0,0.04775826138494477,515
runes_fee_share,long,60,0.12886271039103353,720d,1.0,206.0,0.04775826138494477,515
balance_tether_treasury,long,10,0.024334626,360d,1.0,286.0,0.04732730673251373,2852
balance_paypal,long,91,6383.7601756959,360d,1.0,162.0,0.047153009379719224,1800
txs_count_sum,long,70,52702.6,720d,1.0,430.0,0.0470313126203023,1433
txs_count_distribution,long,70,5855.844444444444,720d,1.0,430.0,0.0470313126203023,1433
txs_size_sum,long,70,46146754.0,720d,1.0,430.0,0.0470313126203023,1433
txs_size_distribution,long,70,5127417.111111111,720d,1.0,430.0,0.0470313126203023,1433
base_fee_median,long,20,0.5,720d,1.0,439.0,0.04688815403105395,1429
base_fee_median,long,30,0.5,720d,1.0,439.0,0.04688815403105395,1429
min_10_count,long,93,155934.57,720d,1.0,230.0,0.04674225665178078,3284
block_size_sum,long,93,264506648.78,720d,1.0,230.0,0.04674225665178078,3284
cyd_account_based_supply_adjusted,long,7,187.13930010249496,720d,1.0,230.0,0.04674225665178078,3284
reserve_risk,long,7,0.000990214897245791,720d,1.0,230.0,0.04674225665178078,3284
cyd_supply_adjusted,long,7,147.80284514558082,720d,1.0,230.0,0.04674225665178078,3284
lth_profit_sum,long,7,8017799.249011727,720d,1.0,230.0,0.04674225665178078,3284
active_more_1y_percent,long,93,0.6852568376867695,720d,1.0,230.0,0.04674225665178078,3284
active_more_2y_percent,long,93,0.5581237800256501,720d,1.0,230.0,0.04674225665178078,3284
active_more_3y_percent,long,7,0.27141523022631314,720d,1.0,230.0,0.04674225665178078,3284
active_5y_7y,long,93,1887382.1106466586,720d,1.0,230.0,0.04674225665178078,3284
size_sum,long,93,264443824.3,720d,1.0,230.0,0.04674225665178078,3284
balance_luna_foundation_guard,long,60,313.02015283000003,720d,1.0,856.0,0.04667989656306576,1335
balance_vaneck,long,8,4016.80637385,120d,1.0,53.0,0.04624705287686548,621
min_10k_count,short,98,123.0,360d,1.0,71.0,0.04604691753108714,3284
balance_blackrock,long,8,126950.12986249001,120d,1.0,52.0,0.04532643963019378,621
balance_wbtc,short,3,72.42262048,120d,1.0,75.0,0.04517364285300629,2486
block_size_sum,long,93,264506648.78,360d,1.0,230.0,0.04498393010358992,3284
cyd_account_based_supply_adjusted,long,7,187.13930010249496,360d,1.0,230.0,0.04498393010358992,3284
reserve_risk,long,7,0.000990214897245791,360d,1.0,230.0,0.04498393010358992,3284
cyd_supply_adjusted,long,7,147.80284514558082,360d,1.0,230.0,0.04498393010358992,3284
lth_profit_sum,long,7,8017799.249011727,360d,1.0,230.0,0.04498393010358992,3284
active_more_1y_percent,long,93,0.6852568376867695,360d,1.0,230.0,0.04498393010358992,3284
active_more_2y_percent,long,93,0.5581237800256501,360d,1.0,230.0,0.04498393010358992,3284
active_5y_7y,long,93,1887382.1106466586,360d,1.0,230.0,0.04498393010358992,3284
size_sum,long,93,264443824.3,360d,1.0,230.0,0.04498393010358992,3284
balance_bhutan_government,long,92,12978.581077538,360d,1.0,135.0,0.04497721173249425,1678
balance_paypal,long,90,6316.327992559,720d,1.0,180.0,0.044457959863016816,1800
futures_estimated_leverage_ratio,long,1,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,2,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,3,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,4,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,5,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,6,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,7,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,8,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,9,0.0,720d,1.0,354.0,0.04426519148775132,2504
futures_estimated_leverage_ratio,long,10,0.0,720d,1.0,354.0,0.04426519148775132,2504
channel_size_median,long,90,0.01992041,360d,1.0,281.0,0.04415406229670771,2791
balance_bitwise,long,8,22730.43339135,120d,1.0,51.0,0.044085324768334155,623
network_capacity_sum,long,90,5269.4251741,360d,1.0,280.0,0.043986805626004766,2791
channel_size_mean,long,90,0.08643809548326764,360d,1.0,280.0,0.043986805626004766,2791
balance_wisdomtree,long,8,715.2196225232001,120d,1.0,50.0,0.04397119508570324,618
perpetuals_reference_rate,long,10,9689.524,360d,1.0,212.0,0.04357085674245953,2117
balance_revolut,long,10,13412.376964063003,360d,1.0,213.0,0.043559716075335375,2122
stock_to_flow_deflection,short,3,0.08555981286360581,120d,1.0,99.0,0.04351742529396341,3284
marketcap_thermocap_ratio,short,3,3.5782664242525693e-07,120d,1.0,99.0,0.04351742529396341,3284
active_6m_12m,short,3,1236582.584708171,120d,1.0,99.0,0.04351742529396341,3284
balance_cashapp,long,5,0.34715619000000003,60d,1.0,159.0,0.04330739268928818,3066
inscriptions_size_sum,long,60,3658373914.9666667,360d,1.0,605.0,0.04312238726710185,1008
inscriptions_size_sum,long,60,3658373914.9666667,720d,1.0,605.0,0.04312238726710185,1008
inscriptions_count_sum,long,60,12168826.233333332,360d,1.0,605.0,0.04312238726710185,1008
inscriptions_count_sum,long,60,12168826.233333332,720d,1.0,605.0,0.04312238726710185,1008
channel_size_median,long,90,0.01992041,720d,1.0,281.0,0.043116622533926674,2791
network_capacity_sum,long,90,5269.4251741,720d,1.0,280.0,0.042953334479549854,2791
channel_size_mean,long,90,0.08643809548326764,720d,1.0,280.0,0.042953334479549854,2791
balance_tether_treasury,long,9,0.02428012,360d,1.0,261.0,0.04294592968149635,2852
balance_tether_treasury,long,1,0.024076550000000002,60d,1.0,133.0,0.042858560852331085,2852
balance_tether_treasury,long,2,0.024076550000000002,60d,1.0,133.0,0.042858560852331085,2852
balance_tether_treasury,long,3,0.024076550000000002,60d,1.0,133.0,0.042858560852331085,2852
balance_tether_treasury,long,4,0.024076550000000002,60d,1.0,133.0,0.042858560852331085,2852
inscriptions_size_sum,long,7,507540811.0250002,60d,1.0,71.0,0.042785605267449345,1008
inscriptions_count_sum,long,7,27603.851666666673,60d,1.0,71.0,0.042785605267449345,1008
futures_volume_buy_perpetual_sum,long,90,392327.1663059817,360d,1.0,215.0,0.04272780733862014,2150
futures_volume_buy_daily_perpetual_sum,long,90,392327.16630598175,360d,1.0,215.0,0.04272780733862014,2150
futures_open_interest_cash_margin_perpetual_sum,long,10,3059.660956285,360d,1.0,215.0,0.04272780733862014,2150
futures_open_interest_crypto_margin_relative_perpetual,long,90,0.8901137859475173,360d,1.0,215.0,0.04272780733862014,2150
futures_volume_sell_perpetual_sum,long,90,397202.168434678,360d,1.0,215.0,0.04272780733862014,2150
futures_volume_sell_daily_perpetual_sum,long,90,397202.168434678,360d,1.0,215.0,0.04272780733862014,2150
futures_volume_perpetual_sum,long,90,803236.5095084667,360d,1.0,215.0,0.04272780733862014,2150
cyd,short,2,2531681274.2044597,360d,1.0,66.0,0.04272753363931692,3284
cyd_account_based_supply_adjusted,short,2,184.40261870794302,360d,1.0,66.0,0.04272753363931692,3284
cyd_account_based,short,2,3022302533.5581,360d,1.0,66.0,0.04272753363931692,3284
hodled_lost_coins,short,98,8219483.648843165,360d,1.0,66.0,0.04272753363931692,3284
reserve_risk,short,2,0.0008459104473241999,360d,1.0,66.0,0.04272753363931692,3284
stock_to_flow_deflection,short,2,0.08312327115287187,360d,1.0,66.0,0.04272753363931692,3284
cyd_supply_adjusted,short,2,141.666784978192,360d,1.0,66.0,0.04272753363931692,3284
realized_volatility_6_months,short,2,36.48983044095862,360d,1.0,66.0,0.04272753363931692,3284
marketcap_thermocap_ratio,short,2,3.493013518158329e-07,360d,1.0,66.0,0.04272753363931692,3284
active_5y_7y,short,98,2076460.764239205,360d,1.0,66.0,0.04272753363931692,3284
inscriptions_size_sum,long,10,1174905416.9333334,120d,1.0,101.0,0.041764417484096206,1008
inscriptions_count_sum,long,10,98394.45000000001,120d,1.0,101.0,0.041764417484096206,1008
balance_bitwise,long,40,37900.00066738,360d,1.0,261.0,0.041670465660145206,623
balance_bitwise,long,40,37900.00066738,720d,1.0,261.0,0.041670465660145206,623
balance_paypal,long,92,6464.267326462801,360d,1.0,144.0,0.0416409418203777,1800
futures_open_interest_crypto_margin_relative,long,90,0.9468574958033753,360d,1.0,246.0,0.04121111016121193,2451
network_capacity_sum,short,98,5449.7296219,360d,1.0,56.0,0.04119324684205539,2791
channel_size_mean,short,98,0.09480918648346201,360d,1.0,56.0,0.04119324684205539,2791
nodes_count,short,2,737.8,360d,1.0,56.0,0.04119324684205539,2791
balance_grayscale_trust,short,98,660512.0559605404,360d,1.0,57.0,0.0408054708623834,2815
supply_balance_1k_10k,long,95,3521742.961948103,60d,1.0,165.0,0.04057814939925586,3284
balance_revolut,long,9,13382.37190674,360d,1.0,199.0,0.04052546898889653,2122
channel_size_median,long,91,0.02,360d,1.0,258.0,0.04032692048345243,2791
channel_size_median,long,92,0.02,360d,1.0,258.0,0.04032692048345243,2791
channel_size_median,long,93,0.02,360d,1.0,258.0,0.04032692048345243,2791
channel_size_median,long,94,0.02,360d,1.0,258.0,0.04032692048345243,2791
channel_size_median,long,95,0.02,360d,1.0,258.0,0.04032692048345243,2791
channel_size_median,long,96,0.02,360d,1.0,258.0,0.04032692048345243,2791
channel_size_median,long,97,0.02,360d,1.0,258.0,0.04032692048345243,2791
channel_size_median,long,98,0.02,360d,1.0,258.0,0.04032692048345243,2791
channel_size_median,long,99,0.02,360d,1.0,258.0,0.04032692048345243,2791
balance_blackrock,long,40,357509.14011188,360d,1.0,253.0,0.040280250184021815,621
balance_blackrock,long,40,357509.14011188,720d,1.0,253.0,0.040280250184021815,621
balance_wbtc,short,3,72.42262048,60d,1.0,75.0,0.040153233534834465,2486
balance_cashapp,long,5,0.34715619000000003,120d,1.0,159.0,0.04011253645348556,3066
supply_balance_1k_10k,long,95,3521742.961948103,120d,1.0,165.0,0.04006455487519456,3284
cyd_account_based_supply_adjusted,long,5,185.94444575743407,120d,1.0,165.0,0.04006455487519456,3284
active_more_2y_percent,long,95,0.5649222694550435,120d,1.0,165.0,0.04006455487519456,3284
active_2y_3y,long,95,3020444.656498868,120d,1.0,165.0,0.04006455487519456,3284
us_spot_etf_balances_all,long,40,158175.08031601203,360d,1.0,244.0,0.04004911804528599,610
us_spot_etf_balances_all,long,40,158175.08031601203,720d,1.0,244.0,0.04004911804528599,610
balance_tether_treasury,short,2,0.024076550000000002,360d,1.0,58.0,0.03985051735656131,2852
min_10_count,long,94,156030.12,720d,1.0,197.0,0.039764575914514544,3284
block_size_sum,long,94,268206080.12,720d,1.0,197.0,0.039764575914514544,3284
cyd_account_based_supply_adjusted,long,6,186.44590677259413,720d,1.0,197.0,0.039764575914514544,3284
reserve_risk,long,6,0.0009614347948100172,720d,1.0,197.0,0.039764575914514544,3284
cyd_supply_adjusted,long,6,145.98025727567966,720d,1.0,197.0,0.039764575914514544,3284
lth_profit_sum,long,6,7823419.615227495,720d,1.0,197.0,0.039764575914514544,3284
active_more_1y_percent,long,94,0.6858244866330138,720d,1.0,197.0,0.039764575914514544,3284
active_more_2y_percent,long,94,0.5634555809598748,720d,1.0,197.0,0.039764575914514544,3284
active_more_3y_percent,long,6,0.27096566648561354,720d,1.0,197.0,0.039764575914514544,3284
active_5y_7y,long,94,1902091.6977617186,720d,1.0,197.0,0.039764575914514544,3284
size_sum,long,94,268141397.3,720d,1.0,197.0,0.039764575914514544,3284
balance_paypal,long,91,6383.7601756959,720d,1.0,162.0,0.03975690698975742,1800
balance_vaneck,long,40,11199.71890028,360d,1.0,250.0,0.039648908883248846,621
balance_vaneck,long,40,11199.71890028,720d,1.0,250.0,0.039648908883248846,621
balance_tether_treasury,long,1,0.024076550000000002,120d,1.0,133.0,0.03955976351549062,2852
balance_tether_treasury,long,2,0.024076550000000002,120d,1.0,133.0,0.03955976351549062,2852
balance_tether_treasury,long,3,0.024076550000000002,120d,1.0,133.0,0.03955976351549062,2852
balance_tether_treasury,long,4,0.024076550000000002,120d,1.0,133.0,0.03955976351549062,2852
channel_size_median,long,91,0.02,720d,1.0,258.0,0.039380212756357724,2791
channel_size_median,long,92,0.02,720d,1.0,258.0,0.039380212756357724,2791
channel_size_median,long,93,0.02,720d,1.0,258.0,0.039380212756357724,2791
channel_size_median,long,94,0.02,720d,1.0,258.0,0.039380212756357724,2791
channel_size_median,long,95,0.02,720d,1.0,258.0,0.039380212756357724,2791
channel_size_median,long,96,0.02,720d,1.0,258.0,0.039380212756357724,2791
channel_size_median,long,97,0.02,720d,1.0,258.0,0.039380212756357724,2791
channel_size_median,long,98,0.02,720d,1.0,258.0,0.039380212756357724,2791
channel_size_median,long,99,0.02,720d,1.0,258.0,0.039380212756357724,2791
network_capacity_sum,long,91,5318.198119832,360d,1.0,252.0,0.039335271643541336,2791
channel_size_mean,long,91,0.08700802064157401,360d,1.0,252.0,0.039335271643541336,2791
balance_tether_treasury,long,8,0.02427466,360d,1.0,240.0,0.03930440080340103,2852
balance_bhutan_government,long,93,13049.808188960602,360d,1.0,118.0,0.03905315681266697,1678
perpetuals_reference_rate,long,9,9467.147666666668,360d,1.0,191.0,0.03900729838669492,2117
futures_open_interest_cash_margin_sum,long,1,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,2,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,3,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,4,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,5,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,6,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,7,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,8,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,9,0.0,720d,1.0,301.0,0.038922637692735185,2451
futures_open_interest_cash_margin_sum,long,10,0.0,720d,1.0,301.0,0.038922637692735185,2451
options_open_interest_put_call_ratio,short,3,0.41965987839907687,120d,1.0,51.0,0.038836805209923164,1675
channels_count,short,3,5274.9,120d,1.0,84.0,0.038418122544363165,2791
nodes_count,short,3,1058.9,120d,1.0,84.0,0.038418122544363165,2791
network_capacity_sum,long,91,5318.198119832,720d,1.0,252.0,0.03841204723845748,2791
channel_size_mean,long,91,0.08700802064157401,720d,1.0,252.0,0.03841204723845748,2791
futures_volume_buy_perpetual_sum,long,91,408436.0410127668,360d,1.0,194.0,0.03831567388683377,2150
futures_volume_buy_daily_perpetual_sum,long,91,408436.04101276683,360d,1.0,194.0,0.03831567388683377,2150
futures_open_interest_cash_margin_perpetual_sum,long,9,2858.5293417276,360d,1.0,194.0,0.03831567388683377,2150
futures_open_interest_crypto_margin_relative_perpetual,long,91,0.8972832290481603,360d,1.0,194.0,0.03831567388683377,2150
futures_volume_sell_perpetual_sum,long,91,412759.3787867278,360d,1.0,194.0,0.03831567388683377,2150
futures_volume_sell_daily_perpetual_sum,long,91,412759.37878672784,360d,1.0,194.0,0.03831567388683377,2150
futures_volume_perpetual_sum,long,91,831523.0113223045,360d,1.0,194.0,0.03831567388683377,2150
balance_tesla,short,3,11509.30271486,120d,1.0,51.0,0.0382725499385822,1696
block_size_sum,long,94,268206080.12,360d,1.0,197.0,0.03827122591260379,3284
cyd_account_based_supply_adjusted,long,6,186.44590677259413,360d,1.0,197.0,0.03827122591260379,3284
reserve_risk,long,6,0.0009614347948100172,360d,1.0,197.0,0.03827122591260379,3284
cyd_supply_adjusted,long,6,145.98025727567966,360d,1.0,197.0,0.03827122591260379,3284
lth_profit_sum,long,6,7823419.615227495,360d,1.0,197.0,0.03827122591260379,3284
active_more_1y_percent,long,94,0.6858244866330138,360d,1.0,197.0,0.03827122591260379,3284
active_more_2y_percent,long,94,0.5634555809598748,360d,1.0,197.0,0.03827122591260379,3284
active_5y_7y,long,94,1902091.6977617186,360d,1.0,197.0,0.03827122591260379,3284
size_sum,long,94,268141397.3,360d,1.0,197.0,0.03827122591260379,3284
base_fee_median,long,10,0.002,360d,1.0,170.0,0.03823459057819789,1429
balance_bhutan_government,long,90,12820.499391357,720d,1.0,168.0,0.03796066177647839,1678
balance_luna_foundation_guard,long,40,313.00295757,720d,1.0,755.0,0.03785416489059751,1335
balance_luna_foundation_guard,long,50,313.00295757,720d,1.0,755.0,0.03785416489059751,1335
inscriptions_size_sum,long,9,898917012.5333333,120d,1.0,91.0,0.03739359728852043,1008
inscriptions_count_sum,long,9,79438.53833333332,120d,1.0,91.0,0.03739359728852043,1008
perpetuals_reference_rate,long,10,9689.524,720d,1.0,212.0,0.0369186229905899,2117
futures_open_interest_crypto_margin_relative,long,91,0.9498158777384976,360d,1.0,221.0,0.03678510386218692,2451
ssr_oscillator,long,92,2.1542824477617213,360d,1.0,206.0,0.036636912993355364,3094
inscriptions_fee,long,6,0.011358946966666663,60d,1.0,61.0,0.03651908519284164,1008
inscriptions_size_sum,long,6,249124606.7033332,60d,1.0,61.0,0.03651908519284164,1008
inscriptions_count_sum,long,6,12170.399999999992,60d,1.0,61.0,0.03651908519284164,1008
gini_channel_distribution,long,4,0.7356846949530398,60d,1.0,57.0,0.03644933424391561,1429
futures_volume_buy_perpetual_sum,long,90,392327.1663059817,720d,1.0,215.0,0.0362197766798491,2150
futures_volume_buy_daily_perpetual_sum,long,90,392327.16630598175,720d,1.0,215.0,0.0362197766798491,2150
futures_open_interest_cash_margin_perpetual_sum,long,10,3059.660956285,720d,1.0,215.0,0.0362197766798491,2150
futures_open_interest_crypto_margin_relative_perpetual,long,90,0.8901137859475173,720d,1.0,215.0,0.0362197766798491,2150
futures_volume_sell_perpetual_sum,long,90,397202.168434678,720d,1.0,215.0,0.0362197766798491,2150
futures_volume_sell_daily_perpetual_sum,long,90,397202.168434678,720d,1.0,215.0,0.0362197766798491,2150
futures_volume_perpetual_sum,long,90,803236.5095084667,720d,1.0,215.0,0.0362197766798491,2150
balance_paypal,long,93,6543.614823677501,360d,1.0,126.0,0.036201267467688814,1800
dvol_ohlc,long,50,52.404999999999994,360d,1.0,455.0,0.036089543229978455,910
dvol_ohlc,long,50,52.404999999999994,720d,1.0,455.0,0.036089543229978455,910
balance_revolut,long,8,13292.37684175,360d,1.0,177.0,0.03580950003230243,2122
futures_volume_buy_sum,long,90,397413.7409018386,360d,1.0,215.0,0.035731468604476846,2451
futures_volume_buy_daily_sum,long,90,397413.74090183864,360d,1.0,215.0,0.035731468604476846,2451
futures_volume_sell_sum,long,90,400425.1651009323,360d,1.0,215.0,0.035731468604476846,2451
futures_volume_sell_daily_sum,long,90,400425.16510093224,360d,1.0,215.0,0.035731468604476846,2451
futures_volume_sum,long,90,813595.5391298371,360d,1.0,215.0,0.035731468604476846,2451
balance_paypal,long,92,6464.267326462801,720d,1.0,144.0,0.035116464987506424,1800
network_capacity_sum,long,92,5334.460238146001,360d,1.0,224.0,0.034743781541975105,2791
channel_size_mean,long,92,0.08813320155240337,360d,1.0,224.0,0.034743781541975105,2791
perpetuals_reference_rate,long,8,9320.227155367233,360d,1.0,170.0,0.034501912385523914,2117
balance_revolut,long,9,13382.37190674,720d,1.0,199.0,0.03434389579261554,2122
balance_cashapp,long,1,0.00078,60d,1.0,126.0,0.03405845974259092,3066
balance_cashapp,long,2,0.00078,60d,1.0,126.0,0.03405845974259092,3066
balance_cashapp,long,3,0.00078,60d,1.0,126.0,0.03405845974259092,3066
balance_cashapp,long,4,0.00078,60d,1.0,126.0,0.03405845974259092,3066
network_capacity_sum,long,92,5334.460238146001,720d,1.0,224.0,0.03392914950812509,2791
channel_size_mean,long,92,0.08813320155240337,720d,1.0,224.0,0.03392914950812509,2791
balance_bhutan_government,long,91,12886.8571575772,720d,1.0,151.0,0.033904251904087634,1678
futures_volume_buy_perpetual_sum,long,92,426597.8389143923,360d,1.0,172.0,0.03375264212872131,2150
futures_volume_buy_daily_perpetual_sum,long,92,426597.83891439234,360d,1.0,172.0,0.03375264212872131,2150
futures_open_interest_cash_margin_perpetual_sum,long,8,2516.5652508580006,360d,1.0,172.0,0.03375264212872131,2150
futures_open_interest_crypto_margin_perpetual_sum,long,92,144651.7476083263,360d,1.0,172.0,0.03375264212872131,2150
futures_open_interest_crypto_margin_relative_perpetual,long,92,0.9044737775897453,360d,1.0,172.0,0.03375264212872131,2150
futures_open_interest_perpetual_sum,long,8,132122.2533494148,360d,1.0,172.0,0.03375264212872131,2150
futures_volume_sell_perpetual_sum,long,92,433842.61631654954,360d,1.0,172.0,0.03375264212872131,2150
futures_volume_sell_daily_perpetual_sum,long,92,433842.61631654954,360d,1.0,172.0,0.03375264212872131,2150
futures_volume_perpetual_sum,long,92,877766.1575237208,360d,1.0,172.0,0.03375264212872131,2150
fee_rate_median,long,90,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,91,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,92,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,93,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,94,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,95,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,96,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,97,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,98,10000.0,360d,1.0,151.0,0.03368189613573591,1429
fee_rate_median,long,99,10000.0,360d,1.0,151.0,0.03368189613573591,1429
runes_count,long,70,283675.6,360d,1.0,155.0,0.033361054516741095,515
runes_count,long,70,283675.6,720d,1.0,155.0,0.033361054516741095,515
runes_count_share,long,70,0.5227130007087974,360d,1.0,155.0,0.033361054516741095,515
runes_count_share,long,70,0.5227130007087974,720d,1.0,155.0,0.033361054516741095,515
runes_fee_share,long,70,0.18788998710976038,360d,1.0,155.0,0.033361054516741095,515
runes_fee_share,long,70,0.18788998710976038,720d,1.0,155.0,0.033361054516741095,515
balance_bhutan_government,long,94,13106.8315834874,360d,1.0,101.0,0.0332080610940958,1678
balance_tether_treasury,long,7,0.02425828,360d,1.0,204.0,0.03314220177142413,2852
min_10_count,long,95,156173.7,720d,1.0,165.0,0.03308907791685911,3284
count,long,95,590400.7499999998,720d,1.0,165.0,0.03308907791685911,3284
block_size_sum,long,95,273627107.5,720d,1.0,165.0,0.03308907791685911,3284
cyd_account_based_supply_adjusted,long,5,185.94444575743407,720d,1.0,165.0,0.03308907791685911,3284
reserve_risk,long,5,0.0009471028595513447,720d,1.0,165.0,0.03308907791685911,3284
cyd_supply_adjusted,long,5,145.31211216278862,720d,1.0,165.0,0.03308907791685911,3284
lth_profit_sum,long,5,7289420.447274784,720d,1.0,165.0,0.03308907791685911,3284
active_more_1y_percent,long,95,0.6864211280793319,720d,1.0,165.0,0.03308907791685911,3284
active_more_2y_percent,long,95,0.5649222694550435,720d,1.0,165.0,0.03308907791685911,3284
active_2y_3y,long,95,3020444.656498868,720d,1.0,165.0,0.03308907791685911,3284
active_more_3y_percent,long,5,0.2704807506321769,720d,1.0,165.0,0.03308907791685911,3284
active_5y_7y,long,95,1961510.9295525665,720d,1.0,165.0,0.03308907791685911,3284
rate,long,95,6.8333420138888865,720d,1.0,165.0,0.03308907791685911,3284
size_sum,long,95,273562409.0,720d,1.0,165.0,0.03308907791685911,3284
inscriptions_size_sum,long,8,698263453.8533334,120d,1.0,81.0,0.03307811252518689,1008
inscriptions_count_sum,long,8,50875.42666666667,120d,1.0,81.0,0.03307811252518689,1008
perpetuals_reference_rate,long,9,9467.147666666668,720d,1.0,191.0,0.033056988142539434,2117
futures_liquidated_volume_short_mean,long,90,4.930049127477419,720d,1.0,237.0,0.03265732351852546,2363
futures_open_interest_crypto_margin_relative,long,92,0.9812466954719917,360d,1.0,197.0,0.03259021070088397,2451
inscriptions_size_sum,long,50,3485441452.3333335,360d,1.0,504.0,0.03249698312551852,1008
inscriptions_size_sum,long,50,3485441452.3333335,720d,1.0,504.0,0.03249698312551852,1008
inscriptions_count_sum,long,50,11663790.0,360d,1.0,504.0,0.03249698312551852,1008
inscriptions_count_sum,long,50,11663790.0,720d,1.0,504.0,0.03249698312551852,1008
futures_volume_buy_perpetual_sum,long,91,408436.0410127668,720d,1.0,194.0,0.03248456093052876,2150
futures_volume_buy_daily_perpetual_sum,long,91,408436.04101276683,720d,1.0,194.0,0.03248456093052876,2150
futures_open_interest_cash_margin_perpetual_sum,long,9,2858.5293417276,720d,1.0,194.0,0.03248456093052876,2150
futures_open_interest_crypto_margin_relative_perpetual,long,91,0.8972832290481603,720d,1.0,194.0,0.03248456093052876,2150
futures_volume_sell_perpetual_sum,long,91,412759.3787867278,720d,1.0,194.0,0.03248456093052876,2150
futures_volume_sell_daily_perpetual_sum,long,91,412759.37878672784,720d,1.0,194.0,0.03248456093052876,2150
futures_volume_perpetual_sum,long,91,831523.0113223045,720d,1.0,194.0,0.03248456093052876,2150
fees_median_relative,long,90,35.988198757763975,360d,1.0,144.0,0.03236151936368814,1433
txs_count_sum,long,90,103660.2,360d,1.0,144.0,0.03236151936368814,1433
txs_count_distribution,long,90,11517.8,360d,1.0,144.0,0.03236151936368814,1433
balance_wbtc,short,2,0.0812556,120d,1.0,54.0,0.032277866514786924,2486
balance_wbtc,long,8,258.85270345,360d,1.0,201.0,0.03226154941884052,2486
supply_balance_1k_10k,long,96,3534247.3041814445,60d,1.0,132.0,0.03223501448378574,3284
exchange_whales_outflow,long,96,0.11367003766009769,60d,1.0,132.0,0.03223501448378574,3284
current_adjusted,long,4,14846270.74026627,60d,1.0,132.0,0.03223501448378574,3284
balance_wbtc,long,10,563.3309954,720d,1.0,259.0,0.03212795486585207,2486
futures_volume_buy_sum,long,91,413015.7636858582,360d,1.0,194.0,0.032069506201571785,2451
futures_volume_buy_daily_sum,long,91,413015.7636858582,360d,1.0,194.0,0.032069506201571785,2451
futures_volume_sell_sum,long,91,416810.28249292326,360d,1.0,194.0,0.032069506201571785,2451
futures_volume_sell_daily_sum,long,91,416810.28249292326,360d,1.0,194.0,0.032069506201571785,2451
