indicator,percentile,threshold,correlation_type,correlation_value,bull_return,bull_excess,bull_sharpe,bull_drawdown,bear_return,bear_excess,bear_sharpe,bear_drawdown,sideways_return,sideways_excess,sideways_sharpe,sideways_drawdown,avg_excess,min_excess,max_drawdown,max_rank_ic,max_pearson_ic
futures_liquidated_volume_short_sum,85,3.2,positive,0.06609458308376724,70.76871122463866,68.36633717303684,14.14524329509666,-0.13802876102026304,32.16246650338933,32.5637784054398,13.112673301289774,-0.4204616904457431,1.3810245269718955,1.2610510928181953,5.889035760563502,-0.09457311667547132,34.06372222376494,1.2610510928181953,-0.4204616904457431,0.14458690380537553,0.10165838686621301
futures_liquidated_volume_long_mean,80,0.13016999003190124,negative,-0.01375638062637546,59.54939481213018,57.14702076052836,12.713041006772922,-0.19323169417512043,39.15151420345513,39.552826105505595,16.37582643975434,-0.08226305722045246,1.5553046901830663,1.435331256029366,5.436385128109193,-0.19448756996521083,32.71172604068778,1.435331256029366,-0.19448756996521083,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_sum,7,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_mean,7,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,6,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,5,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,3,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,4,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,9,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,2,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,1,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_sum,50,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,2,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_mean,8,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,50,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,10,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,20,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,30,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_mean,40,0.0,negative,-0.01375638062637546,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_long_sum,6,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,40,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,30,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,20,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,1,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,9,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,8,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,5,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,10,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_relative,8,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,40,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,6,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,50,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,30,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,20,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,10,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,9,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_sum,4,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_relative,7,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_sum,3,0.0,negative,-0.058311292686029664,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_relative,5,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,4,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,3,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,2,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_long_relative,1,0.0,negative,-0.06992978200873,61.052266940515715,58.6498928889139,17.86830381881944,-0.16046783488779603,35.60203021137497,36.00334211342543,20.00807348218865,-0.04426483566029942,1.9216548842468306,1.8016814500931304,8.426544542680624,-0.061078931655263576,32.15163881747748,1.8016814500931304,-0.16046783488779603,-0.14656976272303973,-0.16597118119045665
futures_liquidated_volume_short_sum,60,0.029,positive,0.06609458308376724,61.79137542494764,59.38900137334582,10.838547420159834,-0.26421817975498146,30.869825464986707,31.271137367037174,11.291128066286905,-0.4465904587584894,1.8016137144594442,1.681640280305744,5.402054857738987,-0.17161105127289694,30.780593006896243,1.681640280305744,-0.4465904587584894,0.14458690380537553,0.10165838686621301
futures_liquidated_volume_short_mean,60,0.016,positive,0.05185208304840484,60.62640288139675,58.22402882979493,10.818793254127765,-0.25439453470924756,29.357920247774892,29.75923214982536,11.115745347049089,-0.44659045875849,1.77074759123107,1.6507741570773697,5.345218982381927,-0.18459453990400915,29.878011712232553,1.6507741570773697,-0.44659045875849,0.13517383953351803,0.07275034498244264
futures_vd,30,-7.29837182,positive,0.0472104035867158,71.78207929318684,69.37970524158501,12.408295684486076,-0.31966754456936647,17.300593552775545,17.70190545482601,10.665237057514249,-0.225142868840849,1.698568576789207,1.5785951426355067,5.2867005854817855,-0.1409727687900854,29.553401946348842,1.5785951426355067,-0.31966754456936647,0.18660399711204162,0.13607025922888796
futures_vd,70,6.245628393836997,positive,0.0472104035867158,68.82120331272876,66.41882926112693,17.95791536297672,-0.29741235764244656,18.500724090725686,18.902035992776153,15.198550007145512,-0.08818522333869243,1.8202702476506039,1.7002968134969036,8.878492314305579,-0.1477669229694662,29.00705402246666,1.7002968134969036,-0.29741235764244656,0.18660399711204162,0.13607025922888796
spot_vd_sum,7,-226.27460246880375,positive,0.13630643296498954,52.38193440638323,49.97956035478141,10.153195659351399,-0.3362948040229715,33.313614239871,33.71492614192147,11.896429319335548,-0.1252164712636191,1.3960973233500624,1.2761238891963622,4.276804478260027,-0.1294970521215931,28.323536795299745,1.2761238891963622,-0.3362948040229715,0.2888978539130322,0.3389161114074334
spot_vd_sum,92,200.92594849402352,positive,0.13630643296498954,45.38070468561753,42.97833063401571,18.734333075058398,-0.07700664315819479,37.75284075182045,38.154152653870916,18.40674460355148,-0.0347505738987092,1.1367781395861272,1.016804705432427,7.408934006668403,-0.10439557419273489,27.383095997773015,1.016804705432427,-0.10439557419273489,0.2888978539130322,0.3389161114074334
futures_liquidated_volume_long_sum,90,8.12688524282584,negative,-0.058311292686029664,53.79575583984576,51.39338178824394,11.224058722025836,-0.24785868759423133,27.227074479669472,27.628386381719938,12.653290716737693,-0.0864479106398911,1.2246352915973473,1.104661857443647,4.160543490300827,-0.14148435456426342,26.708810009135842,1.104661857443647,-0.24785868759423133,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_sum,91,9.833953110327093,negative,-0.058311292686029664,46.92215732277862,44.5197832711768,10.6912361727748,-0.24577356477561077,23.265460097242837,23.666771999293303,11.886265081060813,-0.09258274257866182,1.1250623348039217,1.0050889006502215,3.8844917887247328,-0.13107051515441492,23.063881390373442,1.0050889006502215,-0.24577356477561077,-0.1444247876130538,-0.1545331782084754
spot_vd_sum,6,-251.36821803553826,positive,0.13630643296498954,40.36283501338364,37.96046096178182,9.437851840652044,-0.343354995634758,27.04326201496691,27.444573917017376,11.131902592202179,-0.12710645497716808,1.2538554252753138,1.1338819911216136,3.9430751081316733,-0.13004235327278058,22.17963895664027,1.1338819911216136,-0.343354995634758,0.2888978539130322,0.3389161114074334
futures_liquidated_volume_short_mean,80,0.1417806538179006,positive,0.05185208304840484,40.62002587484146,38.21765182323964,12.260154589607286,-0.1567358743835891,26.78516404938217,27.186475951432637,11.854028303802483,-0.42952375164897066,1.092841064201528,0.9728676300478278,4.906154985744095,-0.10333744332295582,22.1256651349067,0.9728676300478278,-0.42952375164897066,0.13517383953351803,0.07275034498244264
spot_vd_sum,93,220.17326826464767,positive,0.13630643296498954,34.63984889373771,32.23747484213589,18.028848527357443,-0.07465112673148667,29.505153082302506,29.906464984352972,17.454756294891023,-0.03475057389870922,1.0194290962541621,0.8994556621004619,7.044499666803713,-0.08566834063485453,21.014465162863107,0.8994556621004619,-0.08566834063485453,0.2888978539130322,0.3389161114074334
futures_liquidated_volume_short_sum,90,7.082138474074912,positive,0.06609458308376724,42.572045530159784,40.169671478557966,13.972855022505003,-0.14355810795741514,20.34130636527268,20.742618267323145,12.169788599057917,-0.41855975462550965,1.0479449916824337,0.9279715575287335,5.644674946086035,-0.08117001512279542,20.613420434469948,0.9279715575287335,-0.41855975462550965,0.14458690380537553,0.10165838686621301
futures_liquidated_volume_long_relative,80,0.9999876138531054,negative,-0.06992978200873,42.417106211383974,40.014732159782156,9.114845724071596,-0.2816020142305777,19.629295176796987,20.030607078847453,9.272329040615489,-0.4506645509492112,1.6300689607507262,1.510095526597026,4.64399869968086,-0.1679926759715005,20.518478255075546,1.510095526597026,-0.4506645509492112,-0.14656976272303973,-0.16597118119045665
futures_vd_perpetual,20,-57.09889807124925,positive,0.04682529630074021,60.81952034144467,58.417146289842854,10.150273561856336,-0.561148784557824,2.165918319043392,2.56723022109386,3.3628566347327187,-0.431124901291228,0.6738615132751702,0.55388807912147,2.4046986732916724,-0.2904204287394584,20.51275486335273,0.55388807912147,-0.561148784557824,0.18345691405214662,0.13486442414054792
futures_liquidated_volume_long_sum,92,11.934067499627297,negative,-0.058311292686029664,40.088058802724,37.68568475112218,10.10554050949652,-0.2837926115778317,19.823025607814046,20.22433750986451,11.176120662376237,-0.10900994213766234,1.0049828268916432,0.885009392737943,3.535549738983549,-0.14619066461995905,19.598343884574877,0.885009392737943,-0.2837926115778317,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_long_mean,85,0.19922243263259645,negative,-0.01375638062637546,34.47159787635098,32.06922382474916,10.172006722562065,-0.20710227937522574,24.91004495456673,25.311356856617195,13.428633827284358,-0.11236719631680948,1.084007169396993,0.9640337352432928,3.94773557537875,-0.18753355078903639,19.448204805536548,0.9640337352432928,-0.20710227937522574,-0.13736171038406983,-0.03334660886388541
futures_liquidated_volume_short_sum,91,8.438901915582669,positive,0.06609458308376724,35.461132018620276,33.05875796701846,13.706104973336092,-0.13653839506620352,17.13759362527189,17.538905527322356,11.751412876351154,-0.41578712641807747,0.9679117389702852,0.8479383048165849,5.497989442331633,-0.08341611374340895,17.148533933052466,0.8479383048165849,-0.41578712641807747,0.14458690380537553,0.10165838686621301
futures_liquidated_volume_long_sum,93,14.7439262031132,negative,-0.058311292686029664,34.274169691196946,31.871795639595124,9.555865519837747,-0.366191230181012,16.440730896728475,16.84204279877894,10.377852772447312,-0.11314687899807811,0.8983518577041794,0.7783784235504791,3.223829774751529,-0.14271597404914915,16.497405620641516,0.7783784235504791,-0.366191230181012,-0.1444247876130538,-0.1545331782084754
spot_vd_sum,5,-283.74172769378276,positive,0.13630643296498954,29.171072752140674,26.768698700538852,8.564108841564423,-0.3290072585766973,19.84791895279835,20.249230854848815,10.063695449949416,-0.14680735909107467,1.117059333484831,0.9970858993311309,3.6215919193849717,-0.12579080058872324,16.005005151572934,0.9970858993311309,-0.3290072585766973,0.2888978539130322,0.3389161114074334
spot_vd_sum,94,244.1650904073602,positive,0.13630643296498954,24.93053151340363,22.528157461801808,17.10073125128692,-0.07469866519318302,23.46959204798875,23.870903950039217,16.791375294425656,-0.036793034966533286,0.9334493038817562,0.813475869728056,6.808031088706836,-0.07513633058959242,15.737512427189694,0.813475869728056,-0.07513633058959242,0.2888978539130322,0.3389161114074334
futures_vd_perpetual,80,45.69529059100975,positive,0.04682529630074021,44.682851880842904,42.280477829241086,18.447297337387894,-0.2690666982706927,3.7033243438784655,4.104636245928933,11.445836170890864,-0.05808453056280685,0.6583387271445651,0.5383652929908649,6.719486218280766,-0.1580830657426507,15.641159789386963,0.5383652929908649,-0.2690666982706927,0.18345691405214662,0.13486442414054792
futures_liquidated_volume_short_sum,92,10.153749155687517,positive,0.06609458308376724,29.68293636092806,27.28056230932624,13.501834735661324,-0.13653839506620338,14.500764681939028,14.902076583989496,11.28651361720358,-0.40255745352099614,0.9033746651260093,0.7834012309723091,5.438525594970479,-0.08629281379369974,14.322013374762681,0.7834012309723091,-0.40255745352099614,0.14458690380537553,0.10165838686621301
futures_liquidated_volume_long_sum,94,18.632737366405614,negative,-0.058311292686029664,28.148227637320478,25.745853585718656,8.897418447448803,-0.38073241634893046,13.641253348858376,14.042565250908844,9.529858303736518,-0.146292349471616,0.8112476117655767,0.6912741776118765,2.9520860020885142,-0.15143646119428228,13.493231004746457,0.6912741776118765,-0.38073241634893046,-0.1444247876130538,-0.1545331782084754
futures_liquidated_volume_short_mean,85,0.2075711127511379,positive,0.05185208304840484,21.759506542396984,19.357132490795163,11.723794978016032,-0.15105969627372018,16.587533069997512,16.98884497204798,10.80152301700235,-0.423993243938886,0.7695606256747001,0.6495871915209999,4.483488502611026,-0.09244760112590111,12.331854884788045,0.6495871915209999,-0.423993243938886,0.13517383953351803,0.07275034498244264
futures_liquidated_volume_short_sum,93,12.263779443734327,positive,0.06609458308376724,25.38249496713698,22.98012091553516,13.569409157820251,-0.1112056574214722,12.70227347880547,13.103585380855938,11.030844212351994,-0.3875822753322668,0.8075308507884962,0.687557416634796,5.285358940110052,-0.08117001512279554,12.257087904341965,0.687557416634796,-0.3875822753322668,0.14458690380537553,0.10165838686621301
spot_vd_sum,4,-326.76958011404736,positive,0.13630643296498954,20.756068915997336,18.353694864395514,7.6786981789782836,-0.3230400257217375,15.174165147465626,15.575477049516094,9.145304206420716,-0.1678687923857733,0.9408341649158949,0.8208607307621947,3.1885113885945784,-0.13120358736802473,11.583344214891268,0.8208607307621947,-0.3230400257217375,0.2888978539130322,0.3389161114074334
spot_vd_sum,95,274.8200419949753,positive,0.13630643296498954,17.688578356060482,15.28620430445866,15.996459724453944,-0.06507898486506021,17.481133583169427,17.882445485219893,15.68194889303662,-0.03679303496653344,0.829115698106899,0.7091422639531988,6.469550183194842,-0.0903317268091297,11.292597351210583,0.7091422639531988,-0.0903317268091297,0.2888978539130322,0.3389161114074334
futures_vd_perpetual,85,133.63192308423578,positive,0.04682529630074021,33.01150604443115,30.60913199282933,18.42993116223576,-0.23269771803986347,0.6678744306183502,1.0691863326688178,5.801459989082933,-0.01665967600332139,0.5765800260017528,0.45660659184805263,6.767493722601385,-0.14962182030864965,10.711641639115399,0.45660659184805263,-0.23269771803986347,0.18345691405214662,0.13486442414054792
futures_vd,20,-59.230088098236536,positive,0.0472104035867158,31.213308510435887,28.810934458834065,9.336471003110347,-0.5590100019338864,1.6878570006662645,2.0891689027167324,3.3009795175224332,-0.4381143368069416,0.6074561770452944,0.4874827428915942,2.322368544521634,-0.2904204287394584,10.462528701480798,0.4874827428915942,-0.5590100019338864,0.18660399711204162,0.13607025922888796
futures_liquidated_volume_long_sum,95,24.277564857118143,negative,-0.058311292686029664,21.060072672655995,18.657698621054173,8.04108835361841,-0.3893034969009443,11.004948765865896,11.406260667916364,8.701238296324416,-0.14977099264892874,0.7104132896503674,0.5904398554966672,2.6378482213763172,-0.16354290761551746,10.218133048155735,0.5904398554966672,-0.3893034969009443,-0.1444247876130538,-0.1545331782084754
