indicator,percentile,threshold,bull_return,bull_excess,bull_sharpe,bear_return,bear_excess,bear_sharpe,sideways_return,sideways_excess,sideways_sharpe,avg_return,avg_excess
investor_capitalization,20,73252548747.18517,-0.05452121382223546,0.9530973255958854,-0.2547259083948544,0.07684192085619929,-0.10758217989054017,0.7958864386609694,0.013503780494580741,0.2538723514968927,0.07269144791130051,0.01194149584284819,0.36646249906741263
msol_account_based,7,0.738502662037037,-0.06497844215813826,0.9426400972599827,-0.31559588195339167,0.0,-0.18442410074673946,0.0,0.10078982680729665,0.3411583978096086,0.4967451712433357,0.011937128216386128,0.3664581314409506
svl_6m_12m,93,11424.065389409801,-0.025536249108511988,0.9820822903096089,-0.24239040633414835,0.017897063954803123,-0.16652703679193634,0.15621075154812253,0.04343049342894695,0.2837990644312589,0.2617955114839522,0.011930436091746028,0.3664514393163105
price_realized_usd,40,5743.475914261956,-0.20335364681756138,0.8042648926005596,-0.7600046339885649,0.2024216664080191,0.017997565661279635,0.5958527013691158,0.036561424009699334,0.2769299950120113,0.14555269081329833,0.01187648120005235,0.3663974844246168
transfers_volume_entity_adjusted_from_lth_sum,93,28031.421568768816,-0.03475399695668913,0.9728645424614318,-0.521635735300307,0.06546767204720415,-0.11895642869953531,0.4700665339856909,0.004737831386042529,0.2451064023883545,0.025101949912550065,0.011817168825519182,0.36633817205008373
txs_value_distribution,10,121.37528697488891,0.1377695278268885,1.1453880672450094,1.0325257743469491,-0.08594623211162575,-0.2703703328583652,-0.3515979211404857,-0.016373370718140604,0.22399520028417136,-0.16460922947918877,0.011816641665707386,0.3663376448902718
txs_value_sum,10,1092.3775827740003,0.1377695278268885,1.1453880672450094,1.0325257743469491,-0.08594623211162575,-0.2703703328583652,-0.3515979211404857,-0.016373370718140604,0.22399520028417136,-0.16460922947918877,0.011816641665707386,0.3663376448902718
spot_volume_sum_intraday,93,448483.1759005186,-0.020349141052492685,0.9872693983656283,-0.21108199350860782,0.012790816520122745,-0.17163328422661672,0.18551327036251777,0.04300510045592346,0.28337367145823544,0.46415918650038923,0.011815591974517842,0.3663365951990823
spot_volume_daily_sum,93,448483.17590051854,-0.020349141052492685,0.9872693983656283,-0.21108199350860782,0.012790816520122745,-0.17163328422661672,0.18551327036251777,0.04300510045592346,0.28337367145823544,0.46415918650038923,0.011815591974517842,0.3663365951990823
options_atm_implied_volatility_6_months,10,46.06017386076923,-0.047962941706445515,0.9596555977116754,-0.24241374493819676,0.0,-0.18442410074673946,0.0,0.08327816495619898,0.32364673595851096,0.21851292552905832,0.011771741083251156,0.36629274430781567
sol_5y_7y,96,3884.3599999999997,-0.023754491595183086,0.9838640478229379,-0.322443351067787,0.07348118037177993,-0.11094292037495952,0.7967994535807141,-0.014450398556911508,0.22591817244540044,-0.1666002108604008,0.011758763406561781,0.3662797666311262
spot_volume_daily_sum,97,582353.2803453638,-0.012187668031024503,0.9954308713870964,-0.22541760070651426,0.020735134743805717,-0.16368896600293373,0.87579778913464,0.026531049053640326,0.2668996200559523,0.3671901804772427,0.01169283858880718,0.36621384181337163
spot_volume_sum_intraday,97,582353.2803453637,-0.012187668031024503,0.9954308713870964,-0.22541760070651426,0.020735134743805717,-0.16368896600293373,0.87579778913464,0.026531049053640326,0.2668996200559523,0.3671901804772427,0.01169283858880718,0.36621384181337163
futures_annualized_basis_3m,95,0.23495478532509695,0.0,1.007618539418121,0.0,0.035046821005511146,-0.1493772797412283,0.16337465200503926,0.0,0.24036857100231196,0.0,0.011682273668503716,0.36620327689306825
transfers_volume_median,96,0.18851579239999997,0.024717147249286937,1.0323356866674078,0.33726426981715196,0.0,-0.18442410074673946,0.0,0.010247546776247868,0.25061611777855985,0.16172940203951075,0.0116548980085116,0.3661759012330761
futures_liquidated_volume_short_sum,91,2623.1973654180288,0.04449725550176381,1.0521157949198847,0.41626794708801274,-0.050076917580149434,-0.23450101832688888,-0.7597543186375131,0.04046888901411623,0.2808374600164282,0.23871946138403546,0.011629742311910203,0.3661507455364747
svl_1h_24h,91,427404.7207408904,-0.027608342992173494,0.9800101964259474,-0.20279873374918433,-0.007714428853821444,-0.1921385296005609,-0.6531242762792493,0.0701646546970009,0.31053322569931285,0.7321426362486001,0.011613960950335319,0.3661349641748998
transfers_volume_profit_sum,93,387749.49428874557,-0.03233659999970053,0.9752819394184205,-0.2890993697359758,3.0364316314677108e-05,-0.18439373643042478,0.0003065273383578057,0.06711167108482541,0.30748024208713737,0.5717533941315079,0.011601811800479851,0.36612281502504435
average_dormancy,97,87.3375044916848,-0.005584995076967551,1.0020335443411534,-0.3664106886464904,0.06543720781638607,-0.11898689293035339,0.4346909274497513,-0.02520166912428846,0.2151669018780235,-0.31854621810596767,0.01155018120504335,0.36607118442960784
sopr_more_155,92,5.973165678857745,-0.005426589030197472,1.0021919503879235,-0.3790521795345269,0.03997091992165876,-0.14445318082508068,0.13961054593717118,0.0,0.24036857100231196,0.0,0.011514776963820429,0.36603578018838495
transfers_volume_adjusted_sum,91,1790167.9321527546,-0.07331210376120217,0.9343064356569188,-0.499056728071336,0.005067014465731572,-0.17935708628100788,0.39779893472798883,0.10278188486225387,0.34315045586456583,0.9349073327336419,0.011512265188927756,0.3660332684134923
sol_3m_6m,2,5922.0,-0.04062717244282218,0.9669913669752987,-0.43515520845576244,-0.0014095042120120937,-0.18583360495875154,-0.08348991592766497,0.07655099615615056,0.31691956715846253,0.6164868744943548,0.01150477316710543,0.3660257763916699
block_interval_mean,2,480.54797011976785,0.02893722910612769,1.0365557685242486,0.284587433035071,-0.01915330350396416,-0.20357740425070361,-0.15328398552975128,0.024702926927798848,0.2650714979301108,0.1879383522807262,0.01149561750998746,0.36601662073455193
transfers_to_miners_count,80,681.4000000000001,-0.14868774015427777,0.8589307992638432,-0.7465173398233553,0.2294245159416281,0.04500041519488865,0.7050867458762101,-0.046336678560404514,0.19403189244190744,-0.14464931288760105,0.011466699075648608,0.3659877023002131
net_growth_count,98,33488.920000000006,-0.030907659024290494,0.9767108803938305,-0.3563182600444687,0.001964187682748958,-0.1824599130639905,0.2264646171053753,0.06333884964056875,0.3037074206428807,0.7285086755997072,0.011465126099675739,0.3659861293242402
futures_volume_sum,97,1181967.8288843785,-0.01228424683964704,0.995334292578474,-0.7976117126410218,0.05102306023542924,-0.13340104051131021,0.4827521767751797,-0.004367947138459038,0.23600062386385293,-0.08668119154510597,0.01145695541910772,0.3659779586436722
svl_1w_1m,80,31815.200018322008,-0.15661249289245577,0.8510060465256652,-0.8654819690062068,0.067353641855255,-0.11707045889148446,0.3025864227033537,0.12348619356220271,0.36385476456451465,0.5815984162179741,0.011409114175000646,0.3659301173995651
balance_grayscale_trust,98,660512.0559605404,0.03936432960088027,1.0469828690190013,0.31118209483599535,0.0,-0.18442410074673946,0.0,-0.005142550972750821,0.23522602002956114,-0.017944477965278822,0.011407259542709818,0.36592826276727436
active_1m_3m,93,2691517.9870029874,-0.08464076251233292,0.9229777769057881,-0.7691497955207658,0.0965941786220589,-0.08782992212468056,0.6750876660252334,0.022231822865569243,0.2626003938678812,0.34020701627965766,0.011395079658431737,0.3659160828829962
new_count,95,143129.3999999999,-0.00010087682397988503,1.007517662594141,-0.0012948936094731582,0.004568688493967179,-0.17985541225277227,0.051188248807591014,0.02963539248512791,0.2700039634874399,0.14607743091024075,0.011367734718371734,0.36588873794293625
reserve_risk,2,0.0008459104473241999,-0.04390571694509626,0.9637128224730247,-0.21401470855338292,0.0,-0.18442410074673946,0.0,0.07781905776410881,0.31818762876642076,0.8491459766647077,0.01130444693967085,0.36582545016423534
cdd_lth_account_based,95,24879662.60661279,-0.0037977634250360706,1.0038207759930848,-0.08161449303694807,0.010807192459122922,-0.17361690828761653,0.07504626359202562,0.026727982802043224,0.2670965538043552,0.18196716465339804,0.011245803945376692,0.36576680716994114
transfers_volume_to_otc_desks_sum,94,7432.622241468,-0.03770202775321531,0.9699165116649057,-0.3338085720547117,-0.039764750160585054,-0.22418885090732452,-0.4247667528210467,0.11094058175255271,0.3513091527548647,1.4061696582382832,0.011157934612917452,0.3656789378374819
apac_30d_price_change,90,2748.2198412551634,0.013859578143708483,1.0214781175618295,0.07774476489576908,0.023881566103442928,-0.16054253464329654,0.1283504768189464,-0.004313233619410623,0.23605533738290133,-0.014024675666028295,0.011142636875913598,0.3656636401004781
apac_30d_price_change,92,3292.87090175775,0.02973865314827157,1.0373571925663925,0.1898286913505379,-0.056491547565668085,-0.24091564831240753,-0.34940935338081486,0.059917608270855724,0.3002861792731677,0.2336726713824768,0.011054904617819735,0.3655759078423842
loss_count,5,170282.85,-0.00025231115534198674,1.0073662282627789,-0.019875128173495037,0.041110413355702854,-0.14331368739103661,0.2032490936327217,-0.008114626764782615,0.23225394423752935,-0.27844736395215847,0.010914491811859417,0.36543549503642386
futures_volume_daily_perpetual_sum,50,756109.1250186595,-0.1948680397323187,0.8127504996858023,-0.6913949766888945,-0.07067864858850927,-0.25510274933524874,-0.2276976024945515,0.2981672499106128,0.5385358209129247,0.9771651849312002,0.010873520529928274,0.3653945237544927
transfers_volume_sth_to_exchanges_loss_sum,96,37914.52879796451,-0.07675248722938781,0.9308660521887332,-0.9462642341714135,-0.02647840146291997,-0.21090250220965942,-0.5781393187054197,0.1357986078147106,0.37616717881702255,1.0055840057324785,0.010855906374134272,0.3653769095986988
spot_volume_sum_intraday,96,547005.1088114427,-0.046815711660998294,0.9608028277571227,-0.700051269210675,0.04026615503516528,-0.14415794571157417,1.0884016315011216,0.039042709716684956,0.2794112807189969,0.5267198450377921,0.01083105103028398,0.36535205425484846
spot_volume_daily_sum,96,547005.1088114426,-0.046815711660998294,0.9608028277571227,-0.700051269210675,0.04026615503516528,-0.14415794571157417,1.0884016315011216,0.039042709716684956,0.2794112807189969,0.5267198450377921,0.01083105103028398,0.36535205425484846
spent_volume_by_date_bands,96,241199.22481740254,-0.015820033458911212,0.9917985059592097,-0.18575936406430757,0.0,-0.18442410074673946,0.0,0.04825804295630599,0.28862661395861794,0.600964866098323,0.010812669832464926,0.3653336730570294
hash_rate_mean,2,2.0992118391013494e+18,0.005858993848486985,1.013477533266608,0.12255095088018911,0.0,-0.18442410074673946,0.0,0.026552252767603486,0.26692082376991544,0.6286887723999919,0.010803748872030158,0.3653247520965947
price_realized_usd_by_wallet_size,40,6269.728131420486,-0.23454617329577462,0.7730723661223463,-0.8693675648163127,0.21155702259985845,0.027132921853118996,0.6270229166764958,0.05535835442099438,0.29572692542330636,0.22572612506841724,0.010789734575026069,0.36531073779959056
spot_volume_sum_intraday,70,197285.54441276914,-0.16264524643033026,0.8449732929877907,-0.7371923168742067,0.016252957890885468,-0.168171142855854,0.07569794217351963,0.17865504527648476,0.4190236162787967,0.6711007548515098,0.010754252245679987,0.3652752554702445
spot_volume_daily_sum,70,197285.5444127691,-0.16264524643033026,0.8449732929877907,-0.7371923168742067,0.016252957890885468,-0.168171142855854,0.07569794217351963,0.17865504527648476,0.4190236162787967,0.6711007548515098,0.010754252245679987,0.3652752554702445
marketcap_usd_by_wallet_size,9,8012468489.338394,-0.03492009166782781,0.9726984477502931,-0.27008350180788865,0.0,-0.18442410074673946,0.0,0.06717213434898266,0.30754070535129463,1.0161739263530372,0.010750680893718284,0.3652716841182828
min_1m_usd_count,9,4470.47,-0.03492009166782781,0.9726984477502931,-0.27008350180788865,0.0,-0.18442410074673946,0.0,0.06717213434898266,0.30754070535129463,1.0161739263530372,0.010750680893718284,0.3652716841182828
accumulation_trend_score,9,1345.5843404802135,-0.03492009166782781,0.9726984477502931,-0.27008350180788865,0.0,-0.18442410074673946,0.0,0.06717213434898266,0.30754070535129463,1.0161739263530372,0.010750680893718284,0.3652716841182828
marketcap_usd_by_pnl,9,6779781029.44018,-0.03492009166782781,0.9726984477502931,-0.27008350180788865,0.0,-0.18442410074673946,0.0,0.06717213434898266,0.30754070535129463,1.0161739263530372,0.010750680893718284,0.3652716841182828
marketcap_usd_by_age,9,6779781029.44018,-0.03492009166782781,0.9726984477502931,-0.27008350180788865,0.0,-0.18442410074673946,0.0,0.06717213434898266,0.30754070535129463,1.0161739263530372,0.010750680893718284,0.3652716841182828
min_100k_usd_count,9,75006.23999999999,-0.03492009166782781,0.9726984477502931,-0.27008350180788865,0.0,-0.18442410074673946,0.0,0.06717213434898266,0.30754070535129463,1.0161739263530372,0.010750680893718284,0.3652716841182828
price_usd_close,9,2677.1320387751075,-0.03492009166782781,0.9726984477502931,-0.27008350180788865,0.0,-0.18442410074673946,0.0,0.06717213434898266,0.30754070535129463,1.0161739263530372,0.010750680893718284,0.3652716841182828
marketcap_usd,9,44068576691.361176,-0.03492009166782781,0.9726984477502931,-0.27008350180788865,0.0,-0.18442410074673946,0.0,0.06717213434898266,0.30754070535129463,1.0161739263530372,0.010750680893718284,0.3652716841182828
inscriptions_count_share,9,0.0026019612828118693,0.05281525695839954,1.0604337963765205,0.5885611669467153,0.0,-0.18442410074673946,0.0,-0.020643789922877964,0.219724781079434,-0.2917927995405515,0.010723822345173857,0.3652448255697383
exchange_whales_outflow,96,0.11367003766009769,-0.04001265862386053,0.9676058807942605,-0.5022710047321277,0.040563717160619815,-0.14386038358611963,0.6327984353473767,0.031443962151401245,0.27181253315371323,0.3233475412655732,0.010665006896053509,0.36518601012061797
cdd_account_based,97,35561396.20313456,0.0002859273923645484,1.0079044668104855,0.00657388058338086,0.05947109207270953,-0.12495300867402992,0.5747833669958663,-0.02784699439048742,0.21252157661182453,-0.259139718708188,0.01063667502486222,0.36515767824942674
spot_buying_volume_sum,97,289436.3491259098,-0.014262093240766226,0.9933564461773547,-0.2648682716668837,0.020735134743805717,-0.16368896600293373,0.87579778913464,0.025357819542915935,0.2657263905452279,0.35087661635558914,0.010610287015318473,0.36513129023988294
options_25delta_skew_all,60,0.01278418346333887,-0.20889861697708878,0.7987199224410322,-0.6596825229699309,0.25762053985893857,0.07319643911219911,0.4892292033747001,-0.016954755464320227,0.22341381553799172,-0.03726031387491544,0.010589055805843189,0.36511005903040766
revived_more_1y_sum,90,16170.27841150101,-0.03662626065277468,0.9709922787653463,-0.5770486724255905,0.18718033180337929,0.0027562310566398296,1.01448963138025,-0.11881670127097074,0.12155186973134122,-0.5479468487870547,0.010579123293211284,0.3651001265177758
transfers_volume_adjusted_mean,93,7.375612827970086,0.01018764105833573,1.0178061804764567,0.08862158299621403,0.0,-0.18442410074673946,0.0,0.021364463033004145,0.2617330340353161,0.21563450454036645,0.010517368030446625,0.3650383712550111
active_24h,98,431744.99486684124,-0.016692648247714256,0.9909258911704067,-0.2754735628673655,0.008719936332657602,-0.17570416441408185,0.5416312188036899,0.039437666928752856,0.2798062379310648,0.5691036028133075,0.010488318337898733,0.36500932156246324
transfers_volume_exchanges_net,3,-12821.171072734844,0.013398395663970417,1.0210169350820915,0.08961323350146912,0.028085370415423118,-0.15633873033131634,0.23798518472907687,-0.010225738339890647,0.2301428326624213,-0.06747576561274715,0.010419342579834297,0.36494034580439877
transfers_volume_exchanges_net_by_size,3,-2564.2342145469675,0.013398395663970417,1.0210169350820915,0.08961323350146912,0.028085370415423118,-0.15633873033131634,0.23798518472907687,-0.010225738339890647,0.2301428326624213,-0.06747576561274715,0.010419342579834297,0.36494034580439877
active_count,70,263411.5,-0.14300627051774795,0.864612268900373,-0.5983727088544404,0.07816911055608915,-0.10625499019065031,0.23721135158984838,0.09602216326777051,0.3363907342700825,0.22643845366851223,0.010395001102037235,0.36491600432660176
nvt,4,7.112948436197708,-0.01812386726044571,0.9894946721576753,-0.21280150054316438,0.0,-0.18442410074673946,0.0,0.04919173323356414,0.2895603042358761,0.6125193998091306,0.010355955324372812,0.3648769585489373
velocity,96,0.14058868843946282,-0.01812386726044571,0.9894946721576753,-0.21280150054316438,0.0,-0.18442410074673946,0.0,0.04919173323356414,0.2895603042358761,0.6125193998091306,0.010355955324372812,0.3648769585489373
revived_more_2y_sum,85,6673.355905469998,-0.10574028121223153,0.9018782582058894,-0.7706866527884126,0.2555084795635435,0.07108437881680404,0.9311613698985336,-0.11876107121966306,0.1216074997826489,-0.5424370084830913,0.01033570904388297,0.36485671226844746
sth_sum,80,3797781.841499642,-0.20337602195626175,0.8042425174618593,-1.154340070042359,0.2556720510477723,0.07124795030103284,1.1157495947848408,-0.02135929734967787,0.2190092736526341,-0.19146141840735265,0.010312243913944225,0.36483324713850873
msol_account_based,3,0.6684703703703704,-0.05541637169527349,0.9522021677228475,-0.3445866148604786,0.0,-0.18442410074673946,0.0,0.08606570365966516,0.3264342746619771,0.5137988580884303,0.010216443988130557,0.364737447212695
transfers_volume_entity_adjusted_from_lth_profit_sum,96,30808.30012579066,0.0,1.007618539418121,0.0,0.037994629864826185,-0.14642947088191327,0.20463316846693932,-0.007370307529984088,0.23299826347232788,-0.272771867573188,0.010208107444947366,0.36472911066951186
sth_lth_realized_value_ratio,80,0.2861324765569798,-0.06331598748375658,0.9443025519343644,-0.6852450380139351,-0.007479051607985317,-0.19190315235472477,-0.019356462564209802,0.10140504610305708,0.341773617105369,0.8607850888302716,0.010203335670438393,0.36472433889500283
svl_entity_adjusted_2y_3y,98,6155.092987049819,0.0,1.007618539418121,0.0,0.06833933567519851,-0.11608476507154095,0.5730856541754076,-0.037814580030843425,0.20255399097146853,-0.5765932678401507,0.010174918548118361,0.36469592177268284
realized_profit_to_exchanges_account_based,2,244591.3489374834,0.03431539481228866,1.0419339342304097,0.36114615228935254,0.0,-0.18442410074673946,0.0,-0.003875886294518696,0.23649268470779328,-0.6787449435205112,0.010146502839256654,0.3646675060638212
realized_profit_account_based,3,4654234.197407769,0.017254686399628665,1.0248732258177495,0.13674181665768528,0.013160055637261858,-0.1712640451094776,0.5054326029068518,0.0,0.24036857100231196,0.0,0.010138247345630175,0.36465925057019466
reserve_risk,8,0.0010081888168230412,-0.11165281183739749,0.8959657275807235,-0.4343999033906441,0.0,-0.18442410074673946,0.0,0.1419148688321592,0.38228343983447116,0.42222720638753963,0.010087352331587238,0.36460835555615173
transfers_volume_from_miners_sum,90,2857.4431953508674,-0.0760747287017278,0.9315438107163931,-0.5299815553371395,0.0,-0.18442410074673946,0.0,0.10624581594267998,0.3466143869449919,0.6565710224532335,0.010057029080317395,0.3645780323048819
sopr_by_pnl,98,4.454321861633704,0.011929776683251545,1.0195483161013725,0.5599738033505405,0.016751205091628415,-0.16767289565511104,0.11633639558824686,0.0012849984329834114,0.24165356943529537,0.1882746064883569,0.00998866006928779,0.36450966329385226
active_3y_5y,98,3110716.072528224,0.001059626045284417,1.0086781654634054,0.014917409223941589,0.05419951411701897,-0.13022458662972047,1.2313037326504896,-0.02538784066759415,0.21498073033471782,-0.19042143720540808,0.009957099831569746,0.3644781030561342
futures_liquidated_volume_long_mean,97,46.236539677002206,0.004673695332398654,1.0122922347505197,0.0882516813454226,0.0,-0.18442410074673946,0.0,0.025197168105201465,0.2655657391075134,0.6425248983923374,0.00995695447920004,0.3644779577037645
realized_volatility_6_months,10,45.53050802645919,-0.09685929863733764,0.9107592407807833,-0.42067167602124833,0.026336174192366564,-0.1580879265543729,0.1841781066454711,0.1003540538635244,0.3407226248658364,0.2367836285020271,0.009943643139517774,0.3644646463640823
svl_1h,94,1487794.623097538,-0.015575480686049376,0.9920430587320715,-0.12613191207538227,0.0,-0.18442410074673946,0.0,0.04539440004861971,0.2857629710509317,0.48808097371346865,0.009939639787523444,0.36446064301208797
transfers_volume_from_exchanges_sum,70,54715.46268039778,-0.09648839863497558,0.9111301407831454,-0.4182342063175685,0.0813166313489905,-0.10310746939774895,0.30772430509094945,0.04479672475741564,0.2851652957597276,0.17545333760093326,0.00987498582381019,0.3643959890483746
futures_annualized_basis_3m,94,0.22575510267698043,0.0,1.007618539418121,0.0,0.029445651914150762,-0.15497844883258868,0.13065760485265931,0.0,0.24036857100231196,0.0,0.009815217304716921,0.36433622052928144
realized_volatility_1_year,4,44.12457021878966,0.0,1.007618539418121,0.0,0.050995242896433875,-0.1334288578503056,0.48667374527224433,-0.021585757181468768,0.2187828138208432,-0.07257129882222847,0.009803161904988368,0.36432416512955285
purpose_etf_aum_sum,5,447000000.0,0.029297566928149974,1.0369161063462708,0.31648246318087614,0.0,-0.18442410074673946,0.0,0.0,0.24036857100231196,0.0,0.009765855642716658,0.3642868588672811
purpose_etf_aum_sum,3,395130000.0,0.029297566928149974,1.0369161063462708,0.31648246318087614,0.0,-0.18442410074673946,0.0,0.0,0.24036857100231196,0.0,0.009765855642716658,0.3642868588672811
purpose_etf_aum_sum,4,425480000.0,0.029297566928149974,1.0369161063462708,0.31648246318087614,0.0,-0.18442410074673946,0.0,0.0,0.24036857100231196,0.0,0.009765855642716658,0.3642868588672811
activity_retention_rate,4,0.12090128348862493,-0.0029829340084296125,1.0046356054096914,-0.02738654163803866,0.0,-0.18442410074673946,0.0,0.03225903868749448,0.2726276096898064,0.10340186194469658,0.00975870155968829,0.3642797047842528
coin_blocks_created,9,2294632497.7314396,-0.06448639506492274,0.9431321443531983,-0.35688100449059457,0.06208914498949586,-0.1223349557572436,0.44566492174860517,0.0316559455303175,0.2720245165326295,0.25926073789935294,0.009752898484963543,0.36427390170952806
transfers_between_exchanges_count,4,1354.92,0.016929428664538535,1.0245479680826595,0.07000621002948623,0.0008807157663886693,-0.18354338498035078,0.06218477003589687,0.011307956548785452,0.25167652755109743,0.06580052784792534,0.00970603365990422,0.3642270368844687
transfers_volume_entity_adjusted_from_lth_loss_sum,2,0.004359018143797222,-0.002489844946488746,1.0051286944716322,-0.06518264286778984,-0.005949213035001351,-0.1903733137817408,-0.034206712137345184,0.03751732569278712,0.27788589669509905,1.0293350576684657,0.009692755903765672,0.36421375912833015
asol_lth_account_based,96,673.0867282168339,0.002307584416152641,1.0099261238342736,0.36641068864649023,-0.0067888706673981825,-0.19121297141413765,-0.03836291570880039,0.033505434026677515,0.27387400502898945,0.6943154112740338,0.009674715925143991,0.3641957191497085
sol_1w_1m,97,163053.67999999985,-0.03846033165938759,0.9691582077587334,-0.6183674575137768,0.12963286598608342,-0.05479123476065603,0.9751556161979854,-0.062175471313987464,0.1781930996883245,-0.9828575132507243,0.00966568767090279,0.36418669089546724
transfers_volume_sth_to_exchanges_profit_sum,50,12350.821901731124,-0.12927679286304,0.8783417465550809,-0.4297610595744803,0.29040065967940787,0.10597655893266841,0.6121582363080117,-0.13218569333462496,0.108182877667687,-0.33794899389893157,0.009646057827247636,0.3641670610518121
active_6m_12m,3,1236582.584708171,0.0,1.007618539418121,0.0,0.028938101913135932,-0.15548599883360353,0.19665882459399134,0.0,0.24036857100231196,0.0,0.00964603397104531,0.36416703719560983
marketcap_thermocap_ratio,7,3.8106512920876336e-07,-0.09115625724149054,0.9164622821766304,-0.327651445501976,0.0,-0.18442410074673946,0.0,0.1200302414878757,0.3603988124901877,1.113115850572636,0.009624661415461718,0.36414566464002623
svl_entity_adjusted_1w_1m,94,70527.54898926959,-0.06808429685219806,0.9395342425659229,-0.6160791166691234,-0.03885125159814107,-0.22327535234488052,-0.4246245355516691,0.13569802903882422,0.3760666000411362,1.2066196949175332,0.009587493529495028,0.36410849675405954
asol_sth_account_based,8,3.8889068285917685,-0.03361795349424164,0.9740005859238793,-0.18113506641068156,-0.0026495362957235156,-0.18707363704246296,-0.5416312188036898,0.06498747041782353,0.3053560414201355,0.2838404336347871,0.009573326875952791,0.3640943301005173
options_atm_implied_volatility_all,40,54.896338396164836,-0.09461484126407536,0.9130036981540456,-0.30536087756492153,0.11377113192990193,-0.07065296881683752,0.24035543538881418,0.009434648034868083,0.24980321903718003,0.0214052707028708,0.00953031290023155,0.364051316124796
transfers_volume_entity_adjusted_from_lth_sth_profit_loss_relative,99,0.2500000000000001,0.008156263923532407,1.0157748033416534,0.11387205242846797,-0.007005980831579455,-0.19143008157831892,-0.163809244043187,0.027294737149878668,0.26766330815219064,0.7535916322747434,0.009481673413943873,0.3640026766385083
transfers_volume_profit_relative,70,0.6595619956215627,-0.1609306354472041,0.8466879039709169,-0.5787475116131057,0.3178264181139978,0.13340231736725836,0.7527434886872835,-0.1284901920667117,0.11187837893560026,-0.33232698408984124,0.00946853020002734,0.3639895334245919
sopr_by_pnl,97,3.94959185318379,0.01803634130672084,1.0256548807248418,0.7519948693503813,0.021729508137095344,-0.1626945926096441,0.116384857639806,-0.011496343592179065,0.22887222741013288,-0.5484998365911243,0.009423168617212372,0.36394417184177685
transfers_volume_entity_adjusted_from_lth_profit_sum,97,35187.87575860836,0.0,1.007618539418121,0.0,0.032630484383642425,-0.15179361636309702,0.18941852852604557,-0.004598267783355561,0.2357703032189564,-0.17214559482309277,0.00934407220009562,0.3638650754246601
svl_entity_adjusted_1d_1w,97,82523.55318530329,0.0019060755904253936,1.0095246150085464,0.030463524001241905,0.012418125704194741,-0.17200597504254472,0.3984014223671332,0.013672876031723118,0.2540414470340351,0.19492407976491657,0.009332359108781085,0.3638533623333456
coin_blocks_created,5,2200412031.2245393,-0.06087795603311738,0.9467405833850036,-0.5539538014554176,0.0006496152218056977,-0.18377448552493375,0.013440642014311381,0.0881915453835257,0.32856011638583765,0.8844976242944493,0.009321068190738004,0.3638420714153025
realized_supply_density_less_155,60,0.4628405977730656,-0.17908862200329037,0.8285299174148306,-0.5657031751677044,0.2136035136857308,0.029179412938991345,0.4852575322512073,-0.006698704826929059,0.2336698661753829,-0.02299022925557879,0.009272062285170456,0.36379306550973495
transfers_volume_adjusted_median,96,0.10617042519999999,-0.019130173081750836,0.9884883663363702,-0.21175410876162515,0.0,-0.18442410074673946,0.0,0.04684208255479253,0.2872106535571045,0.48359071277675847,0.009237303157680565,0.3637583063822451
transfers_volume_adjusted_median,97,0.11257415249999991,-0.019130173081750836,0.9884883663363702,-0.21175410876162515,0.0,-0.18442410074673946,0.0,0.04684208255479253,0.2872106535571045,0.48359071277675847,0.009237303157680565,0.3637583063822451
transfers_volume_adjusted_median,98,0.119847716,-0.019130173081750836,0.9884883663363702,-0.21175410876162515,0.0,-0.18442410074673946,0.0,0.04684208255479253,0.2872106535571045,0.48359071277675847,0.009237303157680565,0.3637583063822451
transfers_volume_adjusted_median,99,0.14031000900000012,-0.019130173081750836,0.9884883663363702,-0.21175410876162515,0.0,-0.18442410074673946,0.0,0.04684208255479253,0.2872106535571045,0.48359071277675847,0.009237303157680565,0.3637583063822451
coin_blocks_destroyed,93,4459007376.571694,-0.03646602101724107,0.9711525184008799,-0.4664273667570001,0.11999167091059187,-0.06443242983614758,0.7215282892941122,-0.05590163360171608,0.1844669374005959,-0.34153537308403564,0.009208005430544909,0.36372900865510943
options_25delta_skew_3_months,8,-0.08978365299127039,0.0006428971684131494,1.008261436586534,0.012673408032666202,0.06939137726937188,-0.11503272347736758,0.2241842524163374,-0.042507778535551814,0.19786079246676014,-0.950381926622983,0.009175498634077737,0.3636965018586422
block_count,70,155.0,-0.13896924059136365,0.8686492988267573,-0.46605358231978733,0.15769301483468134,-0.02673108591205811,0.39221876755138985,0.008777456106690184,0.24914602710900213,0.028059231632206628,0.00916707678333596,0.3636880800079005
balance_bhutan_government,60,6931.309135477999,-0.06460716921135949,0.9430113702067615,-0.24733575148921524,0.16032175902452642,-0.02410234172221304,0.3185539279363778,-0.06830409687643434,0.1720644741258776,-0.1557538358237935,0.009136830978910862,0.36365783420347536
rcap_by_date_bands,20,8194448599.798718,-0.05868530241628645,0.9489332370018345,-0.2824740425712503,0.12010412278237824,-0.06431997796436122,1.0535998236988635,-0.034042515652895365,0.2063260553494166,-0.188667800683708,0.009125434904398808,0.3636464381289633
fees_median_relative,91,40.0,-0.07155469083466591,0.936063848583455,-0.7598242571513315,0.0,-0.18442410074673946,0.0,0.09878336029074912,0.3391519312930611,0.5405093788162812,0.009076223152027737,0.36359722637659225
